fid,type,if_si,name,geometry
916,apartments,false,,POINT(348616.53936891997 6644018.459843737)
916,apartments,false,,POINT(348601.3067415027 6644005.1639165245)
916,apartments,false,,POINT(348610.0360910967 6643988.879582146)
914,apartments,false,,POINT(348643.01576903654 6644045.766307434)
914,apartments,false,,POINT(348625.5425942381 6644042.896103904)
914,apartments,false,,POINT(348633.2113360871 6644026.462753352)
913,apartments,false,,POINT(348633.7665240295 6644051.775151945)
913,apartments,false,,POINT(348651.32324530033 6644054.2583924765)
913,apartments,false,,POINT(348646.24720324605 6644071.239318477)
913,apartments,false,,POINT(348632.0522781155 6644052.888825239)
903,apartments,false,,POINT(348622.69800839183 6644268.629680061)
903,apartments,false,,POINT(348638.4669889499 6644288.029145315)
903,apartments,false,,POINT(348654.2349297797 6644307.429455583)
903,apartments,false,,POINT(348657.50021028426 6644323.796041473)
903,apartments,false,,POINT(348632.5312753856 6644325.041950789)
903,apartments,false,,POINT(348607.5623404869 6644326.287860107)
903,apartments,false,,POINT(348584.1955493902 6644325.689956738)
903,apartments,false,,POINT(348594.87850438565 6644311.928772799)
903,apartments,false,,POINT(348619.83521408547 6644310.458180756)
903,apartments,false,,POINT(348642.11625677755 6644307.610412515)
903,apartments,false,,POINT(348624.54067080776 6644292.600263071)
903,apartments,false,,POINT(348608.6308955185 6644273.31609728)
903,apartments,false,,POINT(348611.86355413665 6644255.300814691)
901,apartments,false,,POINT(347660.0603363832 6644306.680674456)
901,apartments,false,,POINT(347672.589071607 6644293.922788518)
901,apartments,false,,POINT(347657.1421224122 6644283.460112008)
901,apartments,false,,POINT(347651.62629763794 6644305.5019492)
222,apartments,false,apartments,POINT(347396.7793152298 6642752.243030347)
222,apartments,false,apartments,POINT(347419.09577494505 6642751.449903783)
222,apartments,false,apartments,POINT(347443.7575155753 6642747.351300473)
222,apartments,false,apartments,POINT(347468.4192562055 6642743.252697164)
222,apartments,false,apartments,POINT(347493.08099683566 6642739.154093855)
222,apartments,false,apartments,POINT(347486.0615613952 6642728.004908502)
222,apartments,false,apartments,POINT(347461.3981706796 6642732.093557223)
222,apartments,false,apartments,POINT(347436.7349443914 6642736.183200812)
222,apartments,false,apartments,POINT(347412.07181479 6642740.27343261)
222,apartments,false,apartments,POINT(347396.5360314859 6642750.8435724955)
223,apartments,false,apartments,POINT(347431.9261431908 6642871.061263021)
223,apartments,false,apartments,POINT(347427.73305580707 6642846.415411226)
223,apartments,false,apartments,POINT(347423.5385042926 6642821.769808544)
223,apartments,false,apartments,POINT(347413.1728737118 6642805.812147046)
223,apartments,false,apartments,POINT(347412.3085348412 6642826.865943974)
223,apartments,false,apartments,POINT(347416.504461555 6642851.511312687)
223,apartments,false,apartments,POINT(347423.2779818692 6642872.525037147)
224,apartments,false,apartments,POINT(347351.33975379774 6643160.171553926)
224,apartments,false,apartments,POINT(347357.12941028003 6643176.972159423)
224,apartments,false,apartments,POINT(347342.4890747764 6643170.618514645)
225,apartments,false,apartments,POINT(347153.80695719016 6642633.134646815)
225,apartments,false,apartments,POINT(347171.4199042296 6642625.883854459)
225,apartments,false,apartments,POINT(347154.39763031143 6642616.774944514)
878,apartments,false,,POINT(347669.5629797627 6643849.3170932615)
878,apartments,false,,POINT(347689.98960964306 6643845.644700357)
878,apartments,false,,POINT(347714.9502304406 6643847.047343692)
878,apartments,false,,POINT(347719.0624907359 6643859.6202972345)
878,apartments,false,,POINT(347694.10182492505 6643858.218454775)
878,apartments,false,,POINT(347669.1411591142 6643856.816612317)
876,apartments,false,,POINT(347521.850879612 6643903.196275419)
876,apartments,false,,POINT(347517.63382129674 6643921.865912946)
876,apartments,false,,POINT(347521.8144714923 6643946.513877648)
876,apartments,false,,POINT(347529.23949145497 6643966.586143815)
876,apartments,false,,POINT(347538.07884783274 6643951.177425198)
876,apartments,false,,POINT(347533.89917842567 6643926.52929416)
876,apartments,false,,POINT(347529.72008928214 6643901.881064741)
875,apartments,false,,POINT(347561.50849652296 6643951.3773145145)
875,apartments,false,,POINT(347557.54817612946 6643926.692990585)
875,apartments,false,,POINT(347571.1002268781 6643925.043267931)
875,apartments,false,,POINT(347575.058607159 6643949.727902538)
874,apartments,false,,POINT(347513.383192542 6643804.423724698)
874,apartments,false,,POINT(347504.3621723299 6643819.692148906)
874,apartments,false,,POINT(347497.1688077242 6643799.333649374)
871,apartments,false,,POINT(347558.8002926197 6643847.041514897)
871,apartments,false,,POINT(347562.76309640147 6643871.725434866)
871,apartments,false,,POINT(347548.88952033693 6643872.690047801)
871,apartments,false,,POINT(347544.92862189154 6643848.005816978)
870,apartments,false,,POINT(347510.02534894575 6643876.216656264)
870,apartments,false,,POINT(347514.09069184185 6643900.883901493)
870,apartments,false,,POINT(347528.69347463094 6643895.786167751)
870,apartments,false,,POINT(347524.544368 6643871.1328737205)
228,apartments,false,apartments,POINT(347091.5013797366 6642936.052819108)
228,apartments,false,apartments,POINT(347115.99829345423 6642941.042931162)
228,apartments,false,apartments,POINT(347140.49520717195 6642946.033043215)
228,apartments,false,apartments,POINT(347164.99212088966 6642951.023155268)
228,apartments,false,apartments,POINT(347175.5571927369 6642964.795095623)
228,apartments,false,apartments,POINT(347159.467036913 6642972.607932333)
228,apartments,false,apartments,POINT(347135.1283545413 6642966.895792592)
228,apartments,false,apartments,POINT(347110.7896721697 6642961.183652852)
228,apartments,false,apartments,POINT(347086.45098979806 6642955.471513112)
865,apartments,false,,POINT(347252.81710051856 6643910.315139873)
865,apartments,false,,POINT(347269.67165613157 6643907.5529868975)
865,apartments,false,,POINT(347252.2864996105 6643925.51840737)
863,apartments,false,,POINT(347282.60622284847 6643941.687066039)
863,apartments,false,,POINT(347264.57106808043 6643950.29010844)
863,apartments,false,,POINT(347274.66153594095 6643932.998423991)
863,apartments,false,,POINT(347292.3757593298 6643932.649650471)
862,apartments,false,,POINT(347438.33208926703 6643767.320913649)
862,apartments,false,,POINT(347424.7678285973 6643773.059368918)
862,apartments,false,,POINT(347422.50420908304 6643753.301200132)
862,apartments,false,,POINT(347436.2738815645 6643761.917871775)
858,apartments,false,,POINT(347487.7435773201 6643748.616670251)
858,apartments,false,,POINT(347504.03858017625 6643741.879161506)
858,apartments,false,,POINT(347507.4694703533 6643766.642622333)
858,apartments,false,,POINT(347483.3572094351 6643772.755332663)
858,apartments,false,,POINT(347461.8992932294 6643785.583339029)
858,apartments,false,,POINT(347440.4377583274 6643798.40528743)
858,apartments,false,,POINT(347428.6364244613 6643786.9266145285)
858,apartments,false,,POINT(347448.1079182919 6643773.602953688)
858,apartments,false,,POINT(347469.06747379445 6643762.754720292)
858,apartments,false,,POINT(347489.36700898904 6643764.9364052145)
857,apartments,false,,POINT(347476.3116376555 6644009.342265886)
857,apartments,false,,POINT(347453.3583620786 6644019.249178014)
857,apartments,false,,POINT(347436.78134157293 6644013.070713838)
857,apartments,false,,POINT(347457.8934082381 6644002.435889186)
857,apartments,false,,POINT(347480.8476882925 6643992.531292921)
856,apartments,false,,POINT(347442.54353436606 6643831.78957335)
856,apartments,false,,POINT(347455.3790111022 6643816.584209395)
856,apartments,false,,POINT(347476.53517397604 6643803.26442064)
856,apartments,false,,POINT(347485.2233670827 6643810.032869644)
856,apartments,false,,POINT(347467.23606873193 6643824.070441791)
856,apartments,false,,POINT(347446.0830992124 6643837.395300996)
855,apartments,false,,POINT(347643.2936750784 6644032.248102236)
855,apartments,false,,POINT(347649.54754078056 6644048.945151284)
855,apartments,false,,POINT(347630.5778546793 6644041.396163342)
237,apartments,false,apartments,POINT(347367.26631107857 6642448.862570145)
237,apartments,false,apartments,POINT(347359.6201959139 6642428.286625432)
237,apartments,false,apartments,POINT(347347.49678330787 6642406.4228913775)
237,apartments,false,apartments,POINT(347332.1342258501 6642395.846205199)
237,apartments,false,apartments,POINT(347341.7873852641 6642417.000238521)
237,apartments,false,apartments,POINT(347353.9109150555 6642438.863907512)
237,apartments,false,apartments,POINT(347359.598820414 6642458.849778298)
237,apartments,false,apartments,POINT(347367.72592527466 6642449.690388349)
854,apartments,false,,POINT(347443.823054309 6643671.254608451)
854,apartments,false,,POINT(347468.4528998132 6643666.9685017755)
854,apartments,false,,POINT(347489.23784902575 6643668.510600245)
854,apartments,false,,POINT(347488.11352706753 6643689.462798345)
854,apartments,false,,POINT(347473.70688889676 6643679.216003067)
854,apartments,false,,POINT(347460.86799168395 6643675.549275165)
239,apartments,false,apartaments,POINT(346299.5552863588 6643049.8319262685)
239,apartments,false,apartaments,POINT(346313.59906533523 6643070.514582579)
239,apartments,false,apartaments,POINT(346327.6428443116 6643091.1972388895)
239,apartments,false,apartaments,POINT(346342.47441763134 6643099.790239011)
239,apartments,false,apartaments,POINT(346338.6429437757 6643080.304242673)
239,apartments,false,apartaments,POINT(346323.5465015759 6643060.376938969)
239,apartments,false,apartaments,POINT(346304.90469330753 6643049.067725276)
240,apartments,false,apartments,POINT(346353.87650769576 6643126.156680299)
240,apartments,false,apartments,POINT(346348.9422104125 6643104.13252564)
240,apartments,false,apartments,POINT(346363.7419904819 6643105.044489043)
240,apartments,false,apartments,POINT(346363.785572899 6643121.75265132)
854,apartments,false,,POINT(347453.4288795899 6643685.723325935)
854,apartments,false,,POINT(347440.2985214217 6643697.2436619615)
854,apartments,false,,POINT(347436.025756245 6643672.6115008965)
853,apartments,false,,POINT(347587.287542104 6643640.044168372)
853,apartments,false,,POINT(347583.940447947 6643657.4645532705)
853,apartments,false,,POINT(347572.27963562065 6643661.932237604)
853,apartments,false,,POINT(347564.9978519565 6643671.705732928)
853,apartments,false,,POINT(347552.3873153049 6643656.710918567)
853,apartments,false,,POINT(347561.02597225085 6643658.281288074)
853,apartments,false,,POINT(347571.97001046245 6643646.310118078)
853,apartments,false,,POINT(347578.3963376091 6643629.206370765)
852,apartments,false,,POINT(347594.71742569143 6643649.097221681)
852,apartments,false,,POINT(347610.92462583724 6643668.13210186)
852,apartments,false,,POINT(347627.01350120374 6643687.263479219)
246,apartments,false,apartments,POINT(346947.6033451281 6642897.696316649)
246,apartments,false,apartments,POINT(346971.68825304165 6642904.398325767)
246,apartments,false,apartments,POINT(346976.27372336295 6642922.093382248)
246,apartments,false,apartments,POINT(346969.55084914796 6642946.172480188)
246,apartments,false,apartments,POINT(346955.84203996725 6642957.864162613)
246,apartments,false,apartments,POINT(346934.7616874637 6642956.4861843325)
246,apartments,false,apartments,POINT(346943.0650629586 6642972.090665235)
246,apartments,false,apartments,POINT(346961.5040246206 6642981.970389987)
246,apartments,false,apartments,POINT(346966.507566476 6642882.942025686)
246,apartments,false,apartments,POINT(346949.8930461746 6642889.492222265)
852,apartments,false,,POINT(347625.90321666363 6643707.373804681)
852,apartments,false,,POINT(347605.02527535224 6643721.1250833655)
852,apartments,false,,POINT(347586.129035647 6643725.28007246)
852,apartments,false,,POINT(347600.6689049887 6643710.20043415)
852,apartments,false,,POINT(347617.6770503407 6643694.39990289)
852,apartments,false,,POINT(347601.5604683202 6643675.34480788)
852,apartments,false,,POINT(347585.3213752353 6643656.337129056)
851,apartments,false,,POINT(347536.9970406313 6643620.210729254)
851,apartments,false,,POINT(347531.29067000514 6643600.846181926)
851,apartments,false,,POINT(347548.37496145745 6643592.840697445)
851,apartments,false,,POINT(347564.29074744316 6643612.119902731)
851,apartments,false,,POINT(347576.1947545983 6643631.0057978425)
851,apartments,false,,POINT(347558.48137577553 6643629.708135201)
851,apartments,false,,POINT(347548.46738743427 6643613.048836206)
851,apartments,false,,POINT(347544.5102066214 6643610.789800212)
850,apartments,false,,POINT(347410.85974505637 6643641.743168776)
850,apartments,false,,POINT(347416.18039170495 6643656.219199379)
850,apartments,false,,POINT(347408.50678803085 6643672.342746243)
850,apartments,false,,POINT(347400.4349768875 6643673.464026881)
850,apartments,false,,POINT(347393.02190076024 6643649.588417527)
849,apartments,false,,POINT(347392.7677029334 6643710.413451048)
849,apartments,false,,POINT(347383.19430164027 6643725.534670396)
849,apartments,false,,POINT(347367.4991399326 6643717.261957842)
849,apartments,false,,POINT(347388.97200144164 6643709.337000808)
848,apartments,false,,POINT(347435.84242866613 6643630.76140445)
848,apartments,false,,POINT(347457.82298352226 6643625.457174024)
848,apartments,false,,POINT(347480.1508527478 6643632.45524384)
848,apartments,false,,POINT(347475.4979059616 6643644.81021779)
848,apartments,false,,POINT(347453.73447021254 6643636.087885985)
848,apartments,false,,POINT(347430.6479879445 6643645.680295316)
